customer_id,first_name,last_name,age,gender,postal_code,email,phone_number,membership_status,join_date,last_purchase_date,total_spending,average_order_value,frequency,preferred_category,churned
691,Chloe,Moore,64,M,69006,chloe_moore@mail.com,+33550019326,Gold,2022-02-11,2023-12-24,808.75,25.27,32,Pastries,False
692,Hannah,Wright,58,M,69006,hannah_wright@free.fr,+33524525615,Basic,2021-02-07,2023-09-07,433.39,61.91,7,Macaron,False
693,Harry,Thomas,18,M,69003,hthomas@gmail.com,+33949213627,Gold,2021-01-14,2023-07-08,180.82,4.31,42,Pastries,False
694,Henry,Simon,52,M,69002,henry.simon@protonmail.com,+33391621969,Silver,2021-07-02,2023-12-22,665.45,13.58,49,Tarte,False
695,James,Taylor,56,M,69002,jamest@protonmail.com,+33838470371,Basic,2022-10-21,2023-09-23,883.32,20.08,44,Pastries,False
696,Charlotte,Wagner,26,M,69007,charlottewagner@hotmail.com,+33919139703,Basic,2023-10-04,2023-08-20,260.54,6.06,43,Macaron,False
697,Paul,Green,43,M,69001,paul_green@protonmail.com,+33685461241,Gold,2023-10-12,2023-12-26,629.29,69.92,9,Pastries,False
698,Benjamin,King,45,M,69007,benjamink@mail.com,+33555805818,Basic,2023-11-27,2023-07-05,644.73,322.37,2,Pastries,False
699,Amelia,Robinson,52,F,69003,amelia.robinson@laposte.net,+33215944477,Basic,2022-06-16,2023-02-25,519.19,18.54,28,Bread,True
700,Sophie,Rodriguez,52,F,69002,sophie_rodriguez@yahoo.com,+33776397443,Basic,2023-09-20,2023-09-17,233.28,6.48,36,Pastries,False
701,Lukas,Allen,18,F,69003,lukas_allen@gmail.com,+33353819892,Gold,2023-03-22,2023-04-23,870.2,72.52,12,Tarte,True
702,Alexander,Schmidt,46,F,69006,alexander_schmidt@icloud.com,+33779921043,Gold,2022-04-10,2023-01-26,715.67,715.67,1,Bread,True
703,Thomas,Leroy,30,M,69002,thomasl@gmail.com,+33138606147,Silver,2021-11-17,2023-05-12,351.43,8.79,40,Macaron,True
704,Lucas,Weber,58,M,69002,lucasw@icloud.com,+33426404450,Gold,2023-10-13,2023-02-11,591.31,20.39,29,Macaron,True
705,Marie,Dubois,36,F,69007,mdubois@orange.fr,+33158361992,Gold,2023-03-22,2023-07-03,413.83,137.94,3,Macaron,False
706,Oliver,Miller,57,F,69003,oliverm@hotmail.com,+33683410163,Silver,2021-11-11,2023-05-01,847.27,282.42,3,Bread,True
707,Louis,Hoffmann,37,M,69006,louis_hoffmann@yandex.com,+33993478441,Silver,2021-10-13,2023-02-20,575.89,21.33,27,Pastries,True
708,Hugo,Harris,32,F,69002,hugo_harris@gmail.com,+33570318383,Silver,2022-06-15,2023-08-13,464.18,21.1,22,Bread,False
709,Liam,Moreau,26,F,69007,liammoreau@gmx.de,+33975848065,Basic,2022-05-03,2023-11-22,733.97,26.21,28,Bread,False
710,William,Adams,22,M,69006,williamadams@wanadoo.fr,+33442784216,Basic,2022-03-05,2023-02-16,888.39,42.3,21,Macaron,True
711,Mason,Richard,34,M,69002,mason_richard@web.de,+33327476267,Gold,2022-03-15,2023-09-04,309.58,9.99,31,Macaron,False
712,Jack,Garcia,69,M,69001,jack_garcia@mail.com,+33437507973,Gold,2022-05-05,2023-06-25,121.35,2.43,50,Macaron,False
713,Noah,Meyer,37,F,69002,nmeyer@free.fr,+33885642178,Gold,2021-06-11,2023-06-20,521.03,11.84,44,Pastries,False
714,Emily,Bernard,36,F,69002,emilyb@orange.fr,+33184679372,Gold,2022-08-26,2023-03-23,789.2,16.79,47,Tarte,True
715,Isabella,Anderson,54,M,69002,isabella_anderson@gmail.com,+33927586617,Silver,2023-04-21,2023-04-12,636.12,42.41,15,Pastries,True
716,Emma,Hall,49,F,69001,emma_hall@mail.com,+33549270800,Gold,2022-04-20,2023-03-02,527.48,32.97,16,Macaron,True
717,Leon,White,54,F,69003,leonw@free.fr,+33223159760,Gold,2022-05-10,2023-07-27,600.27,22.23,27,Macaron,False
718,Sophia,Johnson,62,F,69002,sophia_johnson@hotmail.com,+33719937265,Basic,2023-03-04,2023-05-10,322.42,7.68,42,Tarte,True
719,Olivia,Martin,30,M,69002,oliviam@gmx.de,+33800552888,Gold,2022-08-24,2023-07-25,218.42,36.4,6,Bread,False
720,Sophie,Müller,24,F,69007,smüller@protonmail.com,+33262968967,Basic,2021-05-09,2023-11-02,930.29,93.03,10,Pastries,False
721,Léa,Schneider,34,M,69006,léa.schneider@hotmail.com,+33616450898,Basic,2021-02-21,2023-05-03,411.74,34.31,12,Pastries,True
722,Chloé,Robert,39,F,69001,crobert@wanadoo.fr,+33651023832,Basic,2021-03-28,2023-06-08,116.57,5.3,22,Macaron,False
723,Harper,Scott,46,M,69002,harper.scott@web.de,+33163413054,Basic,2022-05-11,2023-09-13,518.8,17.89,29,Tarte,False
724,Ethan,Becker,25,M,69006,ethan.becker@mail.com,+33818990669,Gold,2021-02-06,2023-11-14,770.82,20.83,37,Tarte,False
725,Ava,Martinez,39,M,69002,ava_martinez@yahoo.com,+33571410176,Silver,2023-01-20,2023-02-04,427.26,10.17,42,Tarte,True
726,Amélie,Thompson,22,M,69003,améliethompson@mail.com,+33330434783,Gold,2022-09-08,2023-06-12,516.32,12.01,43,Tarte,False
727,Mia,Fischer,57,F,69002,miafischer@web.de,+33219014159,Silver,2021-12-20,2023-04-10,280.78,18.72,15,Bread,True
728,Finn,Lewis,65,M,69001,finnl@yandex.com,+33565712891,Basic,2021-04-10,2023-05-28,821.42,24.16,34,Pastries,True
729,Chloe,Walker,55,F,69007,cwalker@icloud.com,+33281200721,Silver,2023-11-26,2023-11-12,481.69,53.52,9,Pastries,False
730,Hannah,Laurent,24,F,69003,hlaurent@gmail.com,+33767122716,Silver,2023-03-26,2023-03-07,964.61,34.45,28,Pastries,True
731,Harry,Brown,69,M,69001,harrybrown@hotmail.com,+33744244990,Silver,2022-09-09,2023-02-16,636.39,27.67,23,Pastries,True
732,Henry,Jackson,47,F,69007,henryjackson@mail.com,+33766480166,Basic,2023-03-08,2023-03-03,621.27,24.85,25,Pastries,True
733,James,Young,18,F,69002,jyoung@outlook.com,+33705296107,Silver,2023-04-05,2023-06-26,228.47,12.69,18,Pastries,False
734,Charlotte,Clark,30,F,69006,charlottec@laposte.net,+33663876741,Gold,2021-01-05,2023-12-11,820.91,51.31,16,Bread,False
735,Paul,Petit,23,F,69007,paulpetit@icloud.com,+33142164594,Gold,2021-06-10,2023-07-28,708.18,17.27,41,Tarte,False
736,Benjamin,Wilson,42,M,69003,benjaminw@icloud.com,+33795785999,Gold,2022-02-20,2023-07-11,494.97,123.74,4,Macaron,False
737,Amelia,Baker,35,M,69003,ameliabaker@wanadoo.fr,+33402634481,Gold,2023-02-19,2023-08-14,845.86,18.0,47,Pastries,False
738,Sophie,Schulz,33,M,69002,sophie.schulz@gmx.de,+33673327105,Silver,2021-11-16,2023-04-21,640.14,42.68,15,Macaron,True
739,Lukas,Moore,59,M,69006,lukas.moore@yahoo.com,+33959168414,Basic,2021-05-27,2023-12-25,520.36,47.31,11,Macaron,False
740,Alexander,Wright,45,F,69003,awright@protonmail.com,+33344541721,Silver,2022-03-17,2023-06-05,822.16,24.91,33,Bread,False
741,Thomas,Thomas,44,M,69003,thomas_thomas@yandex.com,+33754777413,Gold,2022-08-08,2023-03-21,647.73,14.72,44,Tarte,True
742,Lucas,Simon,18,M,69001,lucas_simon@protonmail.com,+33689141628,Gold,2023-11-18,2023-02-20,182.71,4.68,39,Pastries,True
743,Marie,Taylor,70,M,69003,mtaylor@hotmail.com,+33666389416,Basic,2022-07-21,2023-02-20,897.55,17.95,50,Macaron,True
744,Oliver,Wagner,38,M,69002,owagner@orange.fr,+33516906634,Basic,2023-05-17,2023-06-22,898.68,17.97,50,Bread,False
745,Louis,Green,68,M,69002,louis_green@outlook.com,+33941018362,Gold,2021-11-08,2023-05-03,453.71,15.12,30,Macaron,True
746,Hugo,King,26,M,69003,hking@outlook.com,+33664189309,Gold,2023-10-06,2023-11-17,99.91,2.27,44,Pastries,False
747,Liam,Smith,37,M,69007,lsmith@wanadoo.fr,+33809665549,Gold,2021-12-14,2023-08-18,711.65,21.57,33,Bread,False
748,William,Robinson,52,M,69002,wrobinson@yandex.com,+33684501827,Gold,2021-10-10,2023-10-26,367.14,11.13,33,Macaron,False
749,Mason,Rodriguez,51,F,69006,masonrodriguez@gmail.com,+33998627313,Basic,2023-04-21,2023-12-19,328.96,32.9,10,Bread,False
750,Jack,Allen,40,M,69003,jacka@hotmail.com,+33465316219,Basic,2022-11-20,2023-07-23,100.28,7.71,13,Pastries,False
751,Noah,Schmidt,21,M,69003,nschmidt@mail.com,+33340862100,Silver,2022-12-11,2023-12-20,240.24,12.64,19,Pastries,False
752,Emily,Leroy,69,M,69003,emily.leroy@yahoo.com,+33905370284,Gold,2022-04-21,2023-04-07,716.42,23.88,30,Macaron,True
753,Isabella,Weber,44,M,69002,isabella.weber@orange.fr,+33772649331,Silver,2021-04-11,2023-06-12,399.16,9.98,40,Bread,False
754,Emma,Dubois,20,M,69003,emmadubois@wanadoo.fr,+33873543544,Basic,2022-06-08,2023-01-02,225.75,56.44,4,Bread,True
755,Leon,Miller,66,F,69007,leonmiller@protonmail.com,+33276746933,Basic,2022-10-26,2023-08-07,212.83,13.3,16,Bread,False
756,Sophia,Hoffmann,37,F,69002,shoffmann@mail.com,+33680471995,Gold,2022-11-09,2023-06-20,573.22,81.89,7,Macaron,False
757,Olivia,Harris,18,M,69007,oharris@hotmail.com,+33554398186,Silver,2022-03-27,2023-11-17,173.59,6.2,28,Tarte,False
758,Sophie,Moreau,20,M,69007,smoreau@web.de,+33796303407,Silver,2022-03-18,2023-08-16,669.87,33.49,20,Macaron,False
759,Léa,Adams,53,F,69006,ladams@wanadoo.fr,+33946615862,Gold,2021-03-10,2023-01-04,852.91,19.38,44,Bread,True
760,Chloé,Richard,64,F,69002,chloé_richard@web.de,+33659130106,Basic,2021-07-05,2023-10-11,756.0,20.43,37,Tarte,False
761,Harper,Garcia,24,F,69001,harper.garcia@mail.com,+33937327207,Basic,2022-09-28,2023-05-08,463.66,13.64,34,Tarte,True
762,Ethan,Meyer,20,M,69006,emeyer@outlook.com,+33604225074,Basic,2021-05-12,2023-10-06,817.91,68.16,12,Pastries,False
763,Ava,Bernard,32,F,69002,abernard@outlook.com,+33125552104,Silver,2021-03-25,2023-05-04,149.88,4.83,31,Tarte,True
764,Amélie,Anderson,58,M,69003,amélieanderson@web.de,+33191517125,Silver,2023-06-18,2023-05-04,148.64,11.43,13,Bread,True
765,Mia,Hall,24,F,69007,mia.hall@yandex.com,+33745027915,Silver,2023-04-01,2023-11-07,835.23,46.4,18,Bread,False
766,Finn,White,43,M,69002,finn_white@outlook.com,+33443535930,Basic,2021-08-27,2023-01-04,373.08,10.66,35,Pastries,True
767,Chloe,Johnson,30,M,69007,chloejohnson@icloud.com,+33480385726,Gold,2021-09-23,2023-08-07,441.11,63.02,7,Macaron,False
768,Hannah,Martin,62,F,69006,hannahmartin@icloud.com,+33373028613,Gold,2021-05-25,2023-12-04,319.27,9.12,35,Bread,False
769,Harry,Müller,29,M,69003,hmüller@protonmail.com,+33572584114,Silver,2021-05-17,2023-06-25,367.55,30.63,12,Macaron,False
770,Henry,Schneider,26,M,69003,henry_schneider@hotmail.com,+33872628406,Basic,2021-08-18,2023-01-24,660.95,34.79,19,Macaron,True
771,James,Robert,25,F,69003,james.robert@yahoo.com,+33925547348,Gold,2023-02-26,2023-06-13,640.89,160.22,4,Macaron,False
772,Charlotte,Scott,22,F,69003,cscott@yahoo.com,+33866657426,Basic,2022-08-22,2023-07-08,562.01,20.07,28,Pastries,False
773,Paul,Becker,25,F,69001,paulb@yandex.com,+33883049480,Basic,2022-03-01,2023-06-27,150.15,16.68,9,Tarte,False
774,Benjamin,Martinez,46,M,69006,benjaminmartinez@gmx.de,+33779841493,Gold,2022-02-10,2023-11-02,126.62,7.45,17,Bread,False
775,Amelia,Fischer,54,F,69001,amelia.fischer@web.de,+33657744122,Gold,2021-10-01,2023-04-02,306.9,6.14,50,Macaron,True
776,Sophie,Lewis,19,M,69002,sophiel@wanadoo.fr,+33242037715,Gold,2021-05-23,2023-02-19,732.93,17.88,41,Bread,True
777,Lukas,Walker,48,F,69003,lukas_walker@hotmail.com,+33750441195,Silver,2022-02-13,2023-02-19,205.4,25.68,8,Tarte,True
778,Alexander,Laurent,63,F,69002,alexander_laurent@free.fr,+33307652694,Silver,2022-08-07,2023-11-11,886.38,26.07,34,Bread,False
779,Thomas,Brown,54,F,69007,thomasb@laposte.net,+33552872165,Silver,2022-08-22,2023-12-13,642.82,42.85,15,Pastries,False
780,Lucas,Jackson,33,F,69006,lucasj@gmx.de,+33187404362,Basic,2023-09-02,2023-05-28,387.59,22.8,17,Pastries,True
781,Marie,Young,38,F,69002,marieyoung@free.fr,+33389970314,Gold,2023-09-15,2023-12-02,979.77,25.78,38,Macaron,False
782,Oliver,Clark,68,F,69006,oliver.clark@yandex.com,+33565450010,Gold,2023-12-24,2023-12-12,106.86,3.34,32,Bread,False
783,Louis,Petit,55,M,69007,louis_petit@yahoo.com,+33770933517,Silver,2022-01-20,2023-10-02,349.2,349.2,1,Macaron,False
784,Hugo,Wilson,28,F,69003,hwilson@free.fr,+33679609718,Basic,2023-12-08,2023-11-06,246.74,5.61,44,Tarte,False
785,Liam,Durand,48,F,69007,liamdurand@outlook.com,+33226615200,Gold,2022-02-20,2023-11-28,704.61,176.15,4,Pastries,False
786,William,Baker,50,F,69007,williambaker@wanadoo.fr,+33294552329,Basic,2021-05-08,2023-02-26,499.95,17.24,29,Bread,True
787,Mason,Schulz,63,M,69002,mason.schulz@gmx.de,+33755246705,Gold,2023-01-17,2023-11-01,441.41,16.35,27,Tarte,False
788,Jack,Moore,63,F,69006,jackmoore@laposte.net,+33734857287,Silver,2021-12-26,2023-06-19,949.89,52.77,18,Pastries,False
789,Noah,Wright,67,M,69002,noahwright@gmx.de,+33865640314,Gold,2022-10-16,2023-05-12,948.15,39.51,24,Macaron,True
790,Emily,Thomas,49,F,69001,emily_thomas@yahoo.com,+33447484047,Gold,2022-09-10,2023-03-05,866.49,39.39,22,Bread,True
791,Isabella,Simon,61,F,69001,isabellasimon@mail.com,+33681815673,Basic,2023-06-22,2023-11-01,955.35,136.48,7,Tarte,False
792,Emma,Taylor,39,F,69007,etaylor@icloud.com,+33901957946,Silver,2023-06-25,2023-05-27,985.41,31.79,31,Pastries,True
793,Leon,Wagner,41,F,69007,leon.wagner@orange.fr,+33815263818,Basic,2022-01-02,2023-04-22,462.02,14.9,31,Pastries,True
794,Sophia,Green,51,F,69003,sophia_green@gmail.com,+33832694916,Silver,2023-10-27,2023-03-13,472.5,10.74,44,Pastries,True
795,Olivia,King,20,M,69006,oliviaking@free.fr,+33230144728,Gold,2021-01-01,2023-08-06,97.14,2.07,47,Macaron,False
796,Sophie,Smith,22,M,69002,sophie.smith@gmx.de,+33430817313,Silver,2021-06-15,2023-02-02,725.19,60.43,12,Pastries,True
797,Léa,Robinson,20,F,69002,léar@web.de,+33387023621,Basic,2023-06-17,2023-02-04,645.18,20.81,31,Macaron,True
798,Chloé,Rodriguez,58,F,69002,crodriguez@yahoo.com,+33189685895,Gold,2023-02-26,2023-05-07,547.72,18.26,30,Pastries,True
799,Harper,Allen,41,M,69003,harperallen@gmail.com,+33413384460,Basic,2023-01-17,2023-12-25,272.38,27.24,10,Macaron,False
800,Ethan,Schmidt,61,F,69007,ethan_schmidt@yahoo.com,+33657268197,Silver,2021-04-01,2023-01-14,328.69,8.65,38,Macaron,True
801,Ava,Leroy,27,M,69003,ava_leroy@free.fr,+33509759270,Basic,2022-06-23,2023-03-22,546.23,14.37,38,Tarte,True
802,Amélie,Weber,67,F,69003,amélie.weber@protonmail.com,+33104214356,Basic,2022-02-08,2023-07-10,496.1,18.37,27,Pastries,False
803,Mia,Dubois,40,F,69006,miad@wanadoo.fr,+33988083857,Gold,2023-11-15,2023-03-05,380.96,7.77,49,Tarte,True
804,Finn,Miller,40,F,69006,fmiller@wanadoo.fr,+33360003770,Basic,2023-06-21,2023-05-15,791.27,87.92,9,Macaron,True
805,Chloe,Hoffmann,65,F,69006,chloeh@orange.fr,+33184634845,Silver,2023-05-24,2023-08-11,736.52,17.54,42,Pastries,False
806,Hannah,Harris,67,M,69002,hannahh@wanadoo.fr,+33613477526,Basic,2023-04-18,2023-08-18,520.82,11.32,46,Bread,False
807,Harry,Moreau,47,M,69007,harry_moreau@free.fr,+33605924316,Gold,2021-12-10,2023-12-20,686.64,16.75,41,Macaron,False
808,Henry,Adams,39,F,69006,henry_adams@web.de,+33242204360,Gold,2021-03-05,2023-12-13,400.32,44.48,9,Pastries,False
809,James,Richard,64,F,69001,jrichard@yahoo.com,+33164474504,Silver,2022-09-26,2023-03-28,513.47,23.34,22,Tarte,True
810,Charlotte,Garcia,37,F,69003,charlotte_garcia@hotmail.com,+33537861484,Basic,2023-10-15,2023-11-18,899.0,52.88,17,Macaron,False
811,Paul,Meyer,58,M,69002,paulm@icloud.com,+33617735864,Basic,2023-04-28,2023-06-10,200.68,6.47,31,Pastries,False
812,Benjamin,Bernard,47,M,69002,bbernard@orange.fr,+33348637349,Silver,2022-04-14,2023-03-12,539.54,26.98,20,Pastries,True
813,Amelia,Hall,63,F,69003,ameliah@gmail.com,+33911870940,Silver,2021-08-20,2023-02-03,392.6,26.17,15,Tarte,True
814,Sophie,White,25,M,69006,sophie_white@gmail.com,+33808158106,Gold,2022-11-08,2023-06-20,336.31,8.41,40,Pastries,False
815,Lukas,Johnson,61,M,69007,lukasjohnson@outlook.com,+33348507562,Gold,2023-06-02,2023-08-07,786.69,35.76,22,Macaron,False
816,Alexander,Martin,22,F,69003,alexander_martin@free.fr,+33254485802,Gold,2022-10-22,2023-02-02,279.27,27.93,10,Macaron,True
817,Thomas,Müller,66,M,69001,thomasm@gmx.de,+33773982536,Silver,2022-07-01,2023-06-11,881.41,24.48,36,Macaron,False
818,Lucas,Schneider,30,M,69002,lucas_schneider@wanadoo.fr,+33586820685,Gold,2021-07-07,2023-08-10,335.83,7.15,47,Bread,False
819,Marie,Robert,48,M,69002,marierobert@gmail.com,+33292134829,Gold,2022-03-12,2023-12-19,123.93,4.27,29,Bread,False
820,Oliver,Scott,35,M,69003,oliver.scott@icloud.com,+33534774003,Basic,2022-04-02,2023-07-17,134.78,3.74,36,Macaron,False
